doc_id	paragraph_id	sentence_id	sentence	token_id	token	lemma	upos	misc	start	end
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	10	,	,	PUNCT	SpacesAfter=\s\s	283	283
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	11	ain	een	NUM		285	287
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	12	van	van	ADP		289	291
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	13	de	de	DET		293	294
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	14	twij	twee	NUM		296	299
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	15	erkende	erkende	ADJ		301	307
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	16	streektoalen	streektaal	NOUN		309	320
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	17	van	van	ADP		322	324
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	18	Nederlaand	Nederland	PROPN		326	335
doc1	2	3	t Is n toal dij heurt tou t Leegsaksisch , ain van de twij erkende streektoalen van Nederlaand .	19	.	.	PUNCT		336	336
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	1	Binnen	binnen	ADP		338	343
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	2	dizze	deze	DET		345	349
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	3	Leegsaksische	Leegsaksische	ADJ		351	363
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	4	streektoal	streektaal	NOUN		365	374
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	5	vörmt	vörmen	ADP		376	380
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	6	t	het	DET		382	382
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	7	Grunnegs	Gronings	PROPN		384	391
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	8	,	,	PUNCT	SpacesAfter=\s\s	392	392
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	9	soamen	samen	ADV		394	399
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	10	mit	met	ADP		401	403
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	11	t	het	DET		405	405
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	12	Oostfrais	Oostfrais	PROPN		407	415
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	13	n	een	DET		417	417
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	14	apaart	apart	ADJ		419	424
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	15	kluster	kluster	NOUN		426	432
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	16	Noordwest-Saksische	Noordwest-Saksische	PROPN		434	452
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	17	dialekten	dialekten	VERB		454	462
doc1	2	4	Binnen dizze Leegsaksische streektoal vörmt t Grunnegs , soamen mit t Oostfrais n apaart kluster Noordwest-Saksische dialekten .	18	.	.	PUNCT	SpacesAfter=\s\n	463	463
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	1	Dizze	deze	DET		466	470
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	2	apaarte	apart	ADJ		472	478
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	3	stoates	stoate	NOUN		480	486
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	4	het	hebben	AUX		488	490
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	5	t	het	PRON		492	492
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	6	Grunnegs-Oostfrais	Grunnegs-Oostfrais	PROPN		494	511
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	7	te	te	ADP		513	514
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	8	daanken	daanken	VERB		516	522
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	9	aan	aan	ADP		524	526
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	10	de	de	DET		528	529
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	11	ienvloud	ienvloed	NOUN		531	538
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	12	van	van	ADP		540	542
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	13	t	het	DET		544	544
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	14	Frais	Frais	PROPN	SpacesAfter=\s\s	546	550
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	15	(	(	PUNCT		552	552
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	16	zai	zij	PRON		553	555
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	17	t	het	PRON		557	557
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	18	heufdstok	heufdstok	VERB		559	567
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	19	Ontstoan	ontstaan	PROPN		569	576
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	20	)	)	PUNCT		577	577
doc1	2	5	Dizze apaarte stoates het t Grunnegs-Oostfrais te daanken aan de ienvloud van t Frais ( zai t heufdstok Ontstoan ) .	21	.	.	PUNCT	SpacesAfter=\s\n	578	578
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	1	Ien	in	ADP		581	583
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	2	historisch	historisch	ADJ		585	594
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	3	opzicht	opzicht	NOUN		596	602
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	4	proat	spreken	VERB		604	608
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	5	man	man	NOUN		610	612
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	6	ook	ook	ADV		614	616
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	7	wel	wel	ADV		618	620
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	8	van	van	ADP		622	624
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	9	Nijgrunnegs	Nijgronings	PROPN		626	636
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	10	of	of	CCONJ		638	639
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	11	Nij-Nijgrunnegs	Nij-Nijgronings	PROPN		641	655
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	12	,	,	PUNCT	SpacesAfter=\s\s	656	656
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	13	wat	wat	PRON		658	660
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	14	de	de	DET		662	663
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	15	verwottern	verwotteren	NOUN		665	674
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	16	mit	met	ADP		676	678
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	17	t	het	DET		680	680
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	18	Nederlaands	Nederlaands	PROPN		682	692
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	19	aangeft	alangeft	VERB		694	700
doc1	2	6	Ien historisch opzicht proat man ook wel van Nijgrunnegs of Nij-Nijgrunnegs , wat de verwottern mit t Nederlaands aangeft .	20	.	.	PUNCT	SpacesAfter=\s\n	701	701
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	1	Zo	zo	ADV		704	705
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	2	as	als	SCONJ		707	708
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	3	al	al	ADV		710	711
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	4	nuimd	noemen	VERB		713	717
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	5	,	,	PUNCT	SpacesAfter=\s\s	718	718
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	6	vörmt	vörmen	VERB		720	724
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	7	t	het	DET		726	726
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	8	Grunnegs	Gronings	PROPN		728	735
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	9	soamen	samen	ADV		737	742
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	10	mit	met	ADP		744	746
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	11	t	het	DET		748	748
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	12	Oostfrais	Oostfrais	PROPN		750	758
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	13	n	een	DET		760	760
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	14	apaarte	apart	ADJ		762	768
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	15	groep	groep	NOUN		770	774
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	16	binnen	zijn	AUX		776	781
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	17	t	het	PRON		783	783
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	18	Leegsaksisch	Leegsaksisch	PROPN		785	796
doc1	2	7	Zo as al nuimd , vörmt t Grunnegs soamen mit t Oostfrais n apaarte groep binnen t Leegsaksisch .	19	.	.	PUNCT	SpacesAfter=\s\n	797	797
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	1	Dit	dit	PRON		800	802
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	2	het	hebben	AUX		804	806
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	3	onderaandere	onderaandere	ADJ		808	819
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	4	te	te	ADP		821	822
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	5	moaken	maken	VERB		824	829
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	6	,	,	PUNCT	SpacesAfter=\s\s	830	830
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	7	mit	met	ADP		832	834
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	8	dat	dat	PRON		836	838
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	9	der	er	ADV		840	842
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	10	ienvlouden	ienvlouden	VERB		844	853
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	11	binnen	zijn	AUX		855	860
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	12	van	van	ADP		862	864
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	13	aal	al	DET		866	868
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	14	kaanten	kant	NOUN		870	876
doc1	2	8	Dit het onderaandere te moaken , mit dat der ienvlouden binnen van aal kaanten .	15	.	.	PUNCT	SpacesAfter=\s\n	877	877
doc1	2	9	t Maist kenmaarkende van t Grunnegs binnen de twijklanken , dij zowel Frais as Westfeels van oart binnen en dij bestoan ien laange en körte vörms .	1	t	het	PRON		880	880
doc1	2	9	t Maist kenmaarkende van t Grunnegs binnen de twijklanken , dij zowel Frais as Westfeels van oart binnen en dij bestoan ien laange en körte vörms .	2	Maist	meest	VERB		882	886
doc1	2	9	t Maist kenmaarkende van t Grunnegs binnen de twijklanken , dij zowel Frais as Westfeels van oart binnen en dij bestoan ien laange en körte vörms .	3	kenmaarkende	kenmaarkennen	NOUN		888	899
doc1	2	9	t Maist kenmaarkende van t Grunnegs binnen de twijklanken , dij zowel Frais as Westfeels van oart binnen en dij bestoan ien laange en körte vörms .	4	van	van	ADP		901	903
